factor,horizon,ic,rank_ic,oriented_rank_ic,abs_rank_ic,ic_period_mean,ic_period_std,ic_ir,ic_t_stat,oriented_ic_period_mean,oriented_ic_period_std,oriented_ic_ir,oriented_ic_t_stat,ic_periods,sample_count,oos_ic,oos_rank_ic,oos_oriented_rank_ic,oos_abs_rank_ic,oos_ic_period_mean,oos_ic_ir,oos_ic_t_stat,oos_oriented_ic_period_mean,oos_oriented_ic_period_std,oos_oriented_ic_ir,oos_oriented_ic_t_stat,oos_ic_periods,oos_sample_count
zscore_return_20,1,-0.014273494138507578,-0.03481295935046006,-0.03481295935046006,0.03481295935046006,-0.03922095399160491,0.02443105525336058,-1.6053728987498372,-9.081360504312919,-0.03922095399160491,0.02443105525336058,-1.6053728987498372,-9.081360504312919,32,186259,-0.0068116991855696,-0.028318034010717495,-0.028318034010717495,0.028318034010717495,-0.03243814954048579,-0.9972572531568396,-5.728806765473899,-0.03243814954048579,0.032527363865042964,-0.9972572531568396,-5.728806765473899,33,93139
zscore_return_20,3,-0.00741182965905357,-0.02000108578720044,-0.02000108578720044,0.02000108578720044,-0.021798666742796624,0.02218657634242807,-0.9825160225875122,-5.55794993756852,-0.021798666742796624,0.02218657634242807,-0.9825160225875122,-5.55794993756852,32,186257,-0.005594761480271333,-0.019831849542990734,-0.019831849542990734,0.019831849542990734,-0.021790194590959707,-0.8050426381359465,-4.624617867906189,-0.021790194590959707,0.027067131054591454,-0.8050426381359465,-4.624617867906189,33,93137
zscore_return_20,6,-0.005583879488652743,-0.016364806514487445,-0.016364806514487445,0.016364806514487445,-0.017264406809827475,0.01786401732240007,-0.966434732918629,-5.4669804257677805,-0.017264406809827475,0.01786401732240007,-0.966434732918629,-5.4669804257677805,32,186254,-0.006118563641911217,-0.019163449574502247,-0.019163449574502247,0.019163449574502247,-0.018533938427359866,-0.940173417728302,-5.400885096749998,-0.018533938427359866,0.019713318923802986,-0.940173417728302,-5.400885096749998,33,93134
zscore_return_20,12,-0.0019848691524105904,-0.006946059470472325,-0.006946059470472325,0.006946059470472325,-0.0093145411088917,0.01703115264609666,-0.5469119620054891,-3.0938012563689665,-0.0093145411088917,0.01703115264609666,-0.5469119620054891,-3.0938012563689665,32,186248,-0.000689408852558278,-0.006441376570459346,-0.006441376570459346,0.006441376570459346,-0.006299443332454775,-0.32564085191450387,-1.8706642740948807,-0.006299443332454775,0.01934475756164855,-0.32564085191450387,-1.8706642740948807,33,93128
bollinger_position_20,1,-0.005111605922692647,-0.03888368648719384,-0.03888368648719384,0.03888368648719384,-0.04585804118718128,0.015003507226914915,-3.056488092658506,-17.29010765547813,-0.04585804118718128,0.015003507226914915,-3.056488092658506,-17.29010765547813,32,186260,8.181274781896434e-05,-0.029556771310902966,-0.029556771310902966,0.029556771310902966,-0.03145512130789119,-1.6860558777114822,-9.685653615077271,-0.03145512130789119,0.018656037278305306,-1.6860558777114822,-9.685653615077271,33,93139
bollinger_position_20,3,-0.002221005417440544,-0.04394575734062463,-0.04394575734062463,0.04394575734062463,-0.05502444102538462,0.024771383804823164,-2.2212905608717333,-12.565516948624579,-0.05502444102538462,0.024771383804823164,-2.2212905608717333,-12.565516948624579,32,186258,0.002921851035674323,-0.03284444392417928,-0.03284444392417928,0.03284444392417928,-0.0325091317983219,-1.123262622676355,-6.4526525044789285,-0.0325091317983219,0.028941701737447326,-1.123262622676355,-6.4526525044789285,33,93137
bollinger_position_20,6,-0.0037850052645303145,-0.04642971411504372,-0.04642971411504372,0.04642971411504372,-0.061124539988419865,0.030415308530383524,-2.009663651031493,-11.368374364387874,-0.061124539988419865,0.030415308530383524,-2.009663651031493,-11.368374364387874,32,186255,0.002572869658520077,-0.033527013001769135,-0.033527013001769135,0.033527013001769135,-0.032470952376064156,-0.7572323813519689,-4.349968852663561,-0.032470952376064156,0.04288109327560748,-0.7572323813519689,-4.349968852663561,33,93134
bollinger_position_20,12,-0.005356022986660039,-0.04289449632152281,-0.04289449632152281,0.04289449632152281,-0.059317944282821056,0.03465982025682815,-1.7114325418677017,-9.681324447183854,-0.059317944282821056,0.03465982025682815,-1.7114325418677017,-9.681324447183854,32,186249,0.0022716407886725115,-0.030824027523002645,-0.030824027523002645,0.030824027523002645,-0.032276757546031806,-0.7004767629411329,-4.023932647159506,-0.032276757546031806,0.046078270192018204,-0.7004767629411329,-4.023932647159506,33,93128
bollinger_width_20,1,0.012075371325264976,0.0024110669934182256,0.0024110669934182256,0.0024110669934182256,0.00401067393668418,0.015383469722019212,0.26071322069451475,1.4748166903846105,0.00401067393668418,0.015383469722019212,0.26071322069451475,1.4748166903846105,32,186260,0.007410482085679577,0.004234275975821479,0.004234275975821479,0.004234275975821479,0.0034362017284564885,0.21828584617197316,1.2539567181874631,0.0034362017284564885,0.015741752333998466,0.21828584617197316,1.2539567181874631,33,93139
bollinger_width_20,3,0.01676666835047548,0.011658807543088212,0.011658807543088212,0.011658807543088212,0.011798545776337582,0.024873212806372835,0.4743474784775147,2.6833145493615245,0.011798545776337582,0.024873212806372835,0.4743474784775147,2.6833145493615245,32,186258,0.010654618263581134,0.010926533093959096,0.010926533093959096,0.010926533093959096,0.008063803390095766,0.2735008789492689,1.571142933007289,0.008063803390095766,0.029483647076657123,0.2735008789492689,1.571142933007289,33,93137
