factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
lower_wick_to_body_ratio,1,2021-01,-0.004457044590155011,-0.006981381310431966,-0.0004160819541137307,2976,train
lower_wick_to_body_ratio,1,2021-02,-0.016441310784343032,0.025891050309378237,-6.806111472147474e-05,2688,train
lower_wick_to_body_ratio,1,2021-03,-0.016228732049523097,-0.023124858721603594,-0.0004237770804413443,2973,train
lower_wick_to_body_ratio,1,2021-04,0.013361785277257822,-0.02595200142861476,-0.0003480400783444067,2880,train
lower_wick_to_body_ratio,1,2021-05,-0.014075026324818638,0.001345609145345236,-0.0002865569182389,2976,train
lower_wick_to_body_ratio,1,2021-06,0.004608822410350221,-0.0028050019795626754,-0.0003479319589547368,2880,train
lower_wick_to_body_ratio,1,2021-07,-0.026609180374653825,-0.023992929082706657,-0.0003465508749750032,2976,train
lower_wick_to_body_ratio,1,2021-08,-0.005478802539742207,-0.02646491043106639,-0.00021189421166788576,2976,train
lower_wick_to_body_ratio,1,2021-09,-0.001478566712541355,-0.01708333903045539,6.576105377693482e-06,2880,train
lower_wick_to_body_ratio,1,2021-10,-0.03098207570951715,-0.015613256464078792,-0.00010893557243447531,2976,train
lower_wick_to_body_ratio,1,2021-11,-0.017117180920918986,-0.019594099059171796,-0.0003041406622509884,2880,train
lower_wick_to_body_ratio,1,2021-12,-0.008491932018269647,0.015097623601606892,0.00022522656923241148,2975,train
lower_wick_to_body_ratio,1,2022-01,0.01311380234228127,0.020935070829740388,5.056391542571526e-05,2975,train
lower_wick_to_body_ratio,1,2022-02,-0.0016522384215135481,-0.00010918184769534202,-5.078404549263895e-05,2688,train
lower_wick_to_body_ratio,1,2022-03,0.0005295125242455413,0.036357151695357914,8.938233536766145e-05,2972,train
lower_wick_to_body_ratio,1,2022-04,0.002474599984515403,-0.0005345890527773118,-9.290253506439058e-05,2880,train
lower_wick_to_body_ratio,1,2022-05,-0.04576840669643457,-0.0051710565463964206,-0.0001945082912012843,2973,train
