factor,horizon,rank_ic,oriented_rank_ic,oos_rank_ic,oos_oriented_rank_ic
sweep_pin_bar_long,3,0.0014900823730699929,0.0014900823730699929,0.0014824424558576308,0.0014824424558576308
sweep_pin_bar_short,3,-0.002092377688053162,0.002092377688053162,-0.0038672056837581294,0.0038672056837581294
