factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
sweep_pin_bar_long,3,2025,0.007076960915485536,-0.020995248929054886,4.744488536934818e-06,2460,mixed
sweep_pin_bar_long,3,2026,-2.3416909753596772e-06,-0.024542465800156822,2.9319458484208425e-05,747,test
sweep_pin_bar_long,6,2025,0.013880364135715277,-0.02105877977135955,2.2687673129452454e-05,2460,mixed
sweep_pin_bar_long,6,2026,-0.024042435552699803,-0.03884907980112219,-0.00013005397738090636,747,test
sweep_pin_bar_long,12,2025,-0.0086604753322685,-0.027251295060487814,-8.967413447816792e-05,2460,mixed
sweep_pin_bar_long,12,2026,0.02947522893204388,0.025054125048636532,0.00014078155066454703,747,test
sweep_pin_bar_long,24,2025,-0.001614163816815971,-0.03919569822038771,-1.6775099056887938e-05,2458,mixed
sweep_pin_bar_long,24,2026,-0.029967695237146832,-0.012901555498922003,-0.0003605762719001633,746,test
sweep_pin_bar_short,3,2025,0.0113471677801926,0.03394621054263549,6.897688771934317e-05,2330,mixed
sweep_pin_bar_short,3,2026,0.03757569840677488,0.06021140571941956,0.00021491096522228845,799,test
sweep_pin_bar_short,6,2025,-0.021621996668032183,0.0012464700062756828,-8.72932558444588e-05,2330,mixed
sweep_pin_bar_short,6,2026,-0.011821563219360414,0.006725065680231494,4.397509692385406e-05,799,test
sweep_pin_bar_short,12,2025,-0.03185946397899514,-0.02343007301587313,-0.0001956310302632042,2330,mixed
sweep_pin_bar_short,12,2026,-0.02282628085955883,-0.0012153403574644815,7.107023206028609e-06,798,test
sweep_pin_bar_short,24,2025,-0.02210358108570211,-0.024707797812193642,-0.0001735043977247735,2330,mixed
sweep_pin_bar_short,24,2026,0.01577254433737909,0.04232183435409081,0.0003439168636326772,798,test
