factor,horizon,sample,quantile,mean_return,win_rate,sample_count,spread_qhigh_qlow,oriented_spread
sweep_pin_bar_long,3,in_sample,1,-4.150347478754131e-05,52.18181818181819,550,8.534321720820127e-06,8.534321720820127e-06
sweep_pin_bar_long,3,in_sample,2,-7.818141850359197e-05,50.0,550,8.534321720820127e-06,8.534321720820127e-06
sweep_pin_bar_long,3,in_sample,3,1.922618983425747e-05,51.81818181818182,550,8.534321720820127e-06,8.534321720820127e-06
sweep_pin_bar_long,3,in_sample,4,-3.2969153066721186e-05,47.540983606557376,549,8.534321720820127e-06,8.534321720820127e-06
sweep_pin_bar_long,3,out_of_sample,1,6.945876613829698e-05,53.93258426966292,267,-4.15753931358737e-05,-4.15753931358737e-05
sweep_pin_bar_long,3,out_of_sample,2,1.1489152405466608e-06,54.08560311284047,257,-4.15753931358737e-05,-4.15753931358737e-05
sweep_pin_bar_long,3,out_of_sample,3,4.223375149692514e-05,51.42857142857142,245,-4.15753931358737e-05,-4.15753931358737e-05
sweep_pin_bar_long,3,out_of_sample,4,2.7883373002423277e-05,51.88284518828452,239,-4.15753931358737e-05,-4.15753931358737e-05
sweep_pin_bar_long,6,in_sample,1,-0.00010645485678641361,51.63636363636363,550,1.5031724952719057e-05,1.5031724952719057e-05
sweep_pin_bar_long,6,in_sample,2,-0.0001338628865932989,48.36363636363637,550,1.5031724952719057e-05,1.5031724952719057e-05
sweep_pin_bar_long,6,in_sample,3,3.9466207574293025e-05,50.54545454545455,550,1.5031724952719057e-05,1.5031724952719057e-05
sweep_pin_bar_long,6,in_sample,4,-9.142313183369455e-05,46.083788706739526,549,1.5031724952719057e-05,1.5031724952719057e-05
sweep_pin_bar_long,6,out_of_sample,1,2.6999220913475694e-05,53.18352059925093,267,-9.841259379114976e-05,-9.841259379114976e-05
sweep_pin_bar_long,6,out_of_sample,2,-8.349966693965186e-05,52.52918287937744,257,-9.841259379114976e-05,-9.841259379114976e-05
sweep_pin_bar_long,6,out_of_sample,3,2.4146387102366433e-05,53.06122448979592,245,-9.841259379114976e-05,-9.841259379114976e-05
sweep_pin_bar_long,6,out_of_sample,4,-7.141337287767407e-05,52.719665271966534,239,-9.841259379114976e-05,-9.841259379114976e-05
sweep_pin_bar_long,12,in_sample,1,-8.297407945005048e-05,50.0,550,-0.00011737999585642281,-0.00011737999585642281
sweep_pin_bar_long,12,in_sample,2,-0.00018850867653506632,48.54545454545455,550,-0.00011737999585642281,-0.00011737999585642281
sweep_pin_bar_long,12,in_sample,3,8.81686548602888e-06,52.0,550,-0.00011737999585642281,-0.00011737999585642281
sweep_pin_bar_long,12,in_sample,4,-0.0002003540753064733,46.994535519125684,549,-0.00011737999585642281,-0.00011737999585642281
sweep_pin_bar_long,12,out_of_sample,1,-8.153474874730265e-05,50.936329588014985,267,0.00013305269945293008,0.00013305269945293008
sweep_pin_bar_long,12,out_of_sample,2,-0.00015398924112363648,50.583657587548636,257,0.00013305269945293008,0.00013305269945293008
sweep_pin_bar_long,12,out_of_sample,3,0.00010660299090696813,52.6530612244898,245,0.00013305269945293008,0.00013305269945293008
sweep_pin_bar_long,12,out_of_sample,4,5.151795070562742e-05,54.39330543933054,239,0.00013305269945293008,0.00013305269945293008
sweep_pin_bar_long,24,in_sample,1,-0.00011038298213040042,56.00000000000001,550,-7.8158089505221e-05,-7.8158089505221e-05
sweep_pin_bar_long,24,in_sample,2,-8.458732917504278e-05,50.45537340619308,549,-7.8158089505221e-05,-7.8158089505221e-05
sweep_pin_bar_long,24,in_sample,3,0.00011431370677550199,52.82331511839708,549,-7.8158089505221e-05,-7.8158089505221e-05
sweep_pin_bar_long,24,in_sample,4,-0.00018854107163562142,47.17668488160292,549,-7.8158089505221e-05,-7.8158089505221e-05
sweep_pin_bar_long,24,out_of_sample,1,4.5705549294795586e-05,50.56179775280899,267,-0.00010497547078525036,-0.00010497547078525036
sweep_pin_bar_long,24,out_of_sample,2,-0.0001029594041349829,52.918287937743195,257,-0.00010497547078525036,-0.00010497547078525036
sweep_pin_bar_long,24,out_of_sample,3,0.00036364711986989226,56.68016194331984,247,-0.00010497547078525036,-0.00010497547078525036
sweep_pin_bar_long,24,out_of_sample,4,-5.9269921490454774e-05,52.54237288135594,236,-0.00010497547078525036,-0.00010497547078525036
sweep_pin_bar_short,3,in_sample,1,-9.373434335892114e-05,45.65217391304348,506,5.9481719964567e-05,-5.9481719964567e-05
sweep_pin_bar_short,3,in_sample,2,4.7134033950074034e-05,52.569169960474305,506,5.9481719964567e-05,-5.9481719964567e-05
sweep_pin_bar_short,3,in_sample,3,2.5652436844814877e-05,47.92079207920792,505,5.9481719964567e-05,-5.9481719964567e-05
sweep_pin_bar_short,3,in_sample,4,-3.425262339435414e-05,48.118811881188115,505,5.9481719964567e-05,-5.9481719964567e-05
sweep_pin_bar_short,3,out_of_sample,1,-9.663727286456169e-05,46.125461254612546,271,0.00016483261402095863,-0.00016483261402095863
sweep_pin_bar_short,3,out_of_sample,2,6.449471109095768e-05,48.10996563573883,291,0.00016483261402095863,-0.00016483261402095863
sweep_pin_bar_short,3,out_of_sample,3,0.00011547361071939507,52.0,300,0.00016483261402095863,-0.00016483261402095863
sweep_pin_bar_short,3,out_of_sample,4,6.819534115639694e-05,50.61224489795918,245,0.00016483261402095863,-0.00016483261402095863
sweep_pin_bar_short,6,in_sample,1,7.2110884049339505e-06,48.023715415019765,506,-0.00011993558556828736,0.00011993558556828736
sweep_pin_bar_short,6,in_sample,2,5.9772179644310505e-05,52.76679841897233,506,-0.00011993558556828736,0.00011993558556828736
sweep_pin_bar_short,6,in_sample,3,4.041194632010175e-05,51.48514851485149,505,-0.00011993558556828736,0.00011993558556828736
sweep_pin_bar_short,6,in_sample,4,-0.00011272449716335341,46.930693069306926,505,-0.00011993558556828736,0.00011993558556828736
sweep_pin_bar_short,6,out_of_sample,1,2.2531253098751763e-05,45.75645756457565,271,8.03698295169529e-05,-8.03698295169529e-05
sweep_pin_bar_short,6,out_of_sample,2,0.00011857986892113808,47.42268041237113,291,8.03698295169529e-05,-8.03698295169529e-05
sweep_pin_bar_short,6,out_of_sample,3,2.1985283989581773e-05,48.333333333333336,300,8.03698295169529e-05,-8.03698295169529e-05
sweep_pin_bar_short,6,out_of_sample,4,0.00010290108261570467,46.93877551020408,245,8.03698295169529e-05,-8.03698295169529e-05
sweep_pin_bar_short,12,in_sample,1,8.313999255866084e-05,49.40711462450593,506,-0.0002325274148272525,0.0002325274148272525
sweep_pin_bar_short,12,in_sample,2,8.123789785405914e-05,50.19762845849802,506,-0.0002325274148272525,0.0002325274148272525
sweep_pin_bar_short,12,in_sample,3,3.121226305233419e-05,47.92079207920792,505,-0.0002325274148272525,0.0002325274148272525
sweep_pin_bar_short,12,in_sample,4,-0.00014938742226859166,46.930693069306926,505,-0.0002325274148272525,0.0002325274148272525
sweep_pin_bar_short,12,out_of_sample,1,5.3521121695964413e-05,47.77777777777778,270,-1.77231689706209e-05,1.77231689706209e-05
sweep_pin_bar_short,12,out_of_sample,2,0.00015032456029419466,45.36082474226804,291,-1.77231689706209e-05,1.77231689706209e-05
sweep_pin_bar_short,12,out_of_sample,3,-1.679945457749225e-05,49.333333333333336,300,-1.77231689706209e-05,1.77231689706209e-05
sweep_pin_bar_short,12,out_of_sample,4,3.579795272534351e-05,46.12244897959184,245,-1.77231689706209e-05,1.77231689706209e-05
sweep_pin_bar_short,24,in_sample,1,2.2412723252114525e-05,51.18577075098815,506,-0.00020959870171975372,0.00020959870171975372
sweep_pin_bar_short,24,in_sample,2,-2.2572463433442934e-05,49.60474308300395,506,-0.00020959870171975372,0.00020959870171975372
sweep_pin_bar_short,24,in_sample,3,0.00014154679284475354,51.68316831683168,505,-0.00020959870171975372,0.00020959870171975372
sweep_pin_bar_short,24,in_sample,4,-0.0001871859784676392,43.76237623762376,505,-0.00020959870171975372,0.00020959870171975372
sweep_pin_bar_short,24,out_of_sample,1,-0.00021708434791758475,43.333333333333336,270,0.00019993276472899725,-0.00019993276472899725
sweep_pin_bar_short,24,out_of_sample,2,6.987702880097838e-05,45.70446735395189,291,0.00019993276472899725,-0.00019993276472899725
sweep_pin_bar_short,24,out_of_sample,3,0.00013049863433227892,47.0,300,0.00019993276472899725,-0.00019993276472899725
