factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
sell_volume_zscore_20,6,2025-08,0.006833380279831132,0.02635825324961326,0.00034233426921954907,2976,test
sell_volume_zscore_20,6,2025-09,-0.016715154726263146,-0.06063326639659686,-0.000514977955299021,2880,test
sell_volume_zscore_20,6,2025-10,0.00014235492342493043,0.01517474670039654,-0.00012376378148286075,2976,test
sell_volume_zscore_20,6,2025-11,-0.015111172488020398,0.03414004187243303,-0.00012596912507857312,2880,test
sell_volume_zscore_20,6,2025-12,0.005595142241306318,0.04064131823696136,0.0002745113771888958,2976,test
sell_volume_zscore_20,6,2026-01,-0.0030088220642728557,0.025594461762824927,-0.00014321388363811163,2976,test
sell_volume_zscore_20,6,2026-02,-0.021482114295304097,-0.03225407121552174,-0.000839415526542485,2688,test
sell_volume_zscore_20,6,2026-03,0.02464296539359756,-0.014980800668138568,-1.362995401512821e-07,2976,test
sell_volume_zscore_20,6,2026-04,0.026864520617677867,0.024327769632438975,0.0004358965362823111,2338,test
sell_volume_zscore_20,12,2021-01,-0.004521537413435394,0.0081695780698721,-0.0012542914504532006,2957,train
sell_volume_zscore_20,12,2021-02,0.0036044596597607616,-0.015016684526751386,0.00030417302170788444,2688,train
sell_volume_zscore_20,12,2021-03,0.00509201162347188,0.030355901069671853,0.0004856530081175567,2976,train
sell_volume_zscore_20,12,2021-04,0.027058408067058212,0.04153107215282667,0.0009968989018954062,2880,train
sell_volume_zscore_20,12,2021-05,0.020670129587673985,0.014970342791618362,0.002292205542067724,2976,train
sell_volume_zscore_20,12,2021-06,-0.02046924551338398,-0.011942249120963033,-0.0013682948611581482,2880,train
sell_volume_zscore_20,12,2021-07,-0.035100154484836964,-0.027652340119464727,-0.001803446053452698,2976,train
sell_volume_zscore_20,12,2021-08,-0.040111791399950886,-0.05380538178624901,-0.001225429450010601,2976,train
sell_volume_zscore_20,12,2021-09,0.03542891266370704,0.0377389473908839,6.185096079569115e-05,2880,train
sell_volume_zscore_20,12,2021-10,0.0498485420464553,0.03189405255963926,0.0015226467040023888,2976,train
sell_volume_zscore_20,12,2021-11,-0.0005025593875141678,0.0075175177450068015,0.0003205557790170567,2880,train
sell_volume_zscore_20,12,2021-12,-0.007112568933601249,-0.011397133148664017,-0.0013082335812556062,2976,train
sell_volume_zscore_20,12,2022-01,0.01809610716193351,0.029685123672926427,0.0005627599226314321,2976,train
sell_volume_zscore_20,12,2022-02,0.030355016558026412,0.021094932794193996,0.0012105002928570435,2688,train
