factor,horizon,rank_ic,oriented_rank_ic,oos_rank_ic,oos_oriented_rank_ic
volume_1m,1,-0.007134824992730137,-0.007134824992730137,-0.006759457399399375,-0.006759457399399375
volume_ma_20,1,0.004086298149426446,0.004086298149426446,-0.0032614136434030378,-0.0032614136434030378
volume_zscore_20,1,-0.0039649469837432635,-0.0039649469837432635,-0.0004709366384502869,-0.0004709366384502869
volume_ratio_20,1,0.0031461029590020627,0.0031461029590020627,0.007110380702845088,0.007110380702845088
volume_change_1m,1,0.009075518776336429,0.009075518776336429,-0.004589876300077823,-0.004589876300077823
buy_volume_zscore_20,1,-0.025139046308056346,-0.025139046308056346,-0.018802902477937814,-0.018802902477937814
sell_volume_zscore_20,1,0.00671108679399272,-0.00671108679399272,0.0037499387079790083,-0.0037499387079790083
amihud_illiquidity_1m,1,0.003704363160589662,0.003704363160589662,0.002662158586826433,0.002662158586826433
