factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
volume_1m,1,2021,0.01780082208379243,0.007651621389379202,9.118141238558413e-05,35040,train
volume_1m,1,2022,0.018404511223921775,0.005029779488161337,3.414494786916418e-05,35040,train
volume_1m,1,2023,0.004124918793056597,0.0072674070751056925,6.245661148572996e-05,35040,mixed
volume_1m,1,2024,0.006031268527755455,0.005224623942165181,-2.684850107095955e-05,35136,test
volume_1m,1,2025,0.007521686101475025,0.001992012266181277,-5.06856359735985e-05,35040,test
volume_1m,1,2026,0.026207131624529836,0.01608194860103172,7.236123514136502e-05,10983,test
volume_1m,3,2021,0.02681213540011978,0.01938353585773265,0.0002020833781331777,35040,train
volume_1m,3,2022,0.007249797296292972,0.005266189180187654,9.556322780822322e-05,35040,train
volume_1m,3,2023,0.012485502260564224,0.006118570788165066,6.747413950076974e-05,35040,mixed
volume_1m,3,2024,0.005290069241374413,0.005107230408000987,-1.9068017322037076e-05,35136,test
volume_1m,3,2025,0.01265936692464595,0.008751401814883854,-3.914256154095632e-05,35040,test
volume_1m,3,2026,0.03230774483251112,0.023236684357225472,0.0002450395989782847,10981,test
volume_1m,6,2021,0.024102824460834248,0.02351627001765393,0.00026858497849876535,35040,train
volume_1m,6,2022,0.0006272302420012919,-0.0028744562800407285,-4.115505164967036e-05,35040,train
volume_1m,6,2023,0.037359240698976906,0.011099274173097471,0.0003577651105976722,35040,mixed
volume_1m,6,2024,0.018031555029165796,0.0055109900171189585,8.722471015970146e-05,35136,test
volume_1m,6,2025,0.009243004327002122,0.015725442769231057,-1.2199322467787564e-05,35040,test
volume_1m,6,2026,0.033259920194907644,0.025207839989900428,0.0004265227491700533,10978,test
volume_1m,12,2021,0.02982574811123484,0.010272653180332202,0.0001295993057032598,35040,train
volume_1m,12,2022,-0.012358026108410915,-0.008110589224800197,-0.00038249824746198655,35040,train
volume_1m,12,2023,0.04731023767758088,0.019837234061792382,0.0006757781489325332,35040,mixed
volume_1m,12,2024,0.02649664857895684,0.015439719251539374,0.00044970926430428567,35136,test
volume_1m,12,2025,0.006911953775897608,0.02398285594809792,4.137178455707031e-05,35040,test
volume_1m,12,2026,0.008552545324322279,0.04271456728426873,0.0008491746923467348,10972,test
volume_ma_20,1,2021,0.011962878285277749,0.005295650765631594,2.0435513576737917e-05,35021,train
volume_ma_20,1,2022,-0.005308840347472762,-0.005213067982873496,-1.2287120270765758e-05,35040,train
volume_ma_20,1,2023,0.018316561150904555,0.011096244804792436,6.683597996341783e-05,35040,mixed
volume_ma_20,1,2024,0.009381804163002586,0.007651011787740352,4.4281605398613054e-05,35136,test
volume_ma_20,1,2025,0.004619035253525517,0.003226909191453643,3.936352071986813e-06,35040,test
volume_ma_20,1,2026,0.01461954688873284,0.013729385755637228,0.00011931171886830779,10983,test
volume_ma_20,3,2021,0.017716281415600717,0.015182000086399115,2.9561451657774383e-05,35021,train
volume_ma_20,3,2022,-0.01132796413740358,-0.008152771737809286,-5.649148375956065e-05,35040,train
volume_ma_20,3,2023,0.03253650502975568,0.017954993710459725,0.00021364827592511377,35040,mixed
volume_ma_20,3,2024,0.01634457061107916,0.0141839466058769,0.0001535211710226265,35136,test
volume_ma_20,3,2025,0.007396013059198446,0.01222819325387589,2.9207218861397254e-05,35040,test
volume_ma_20,3,2026,0.024548758506799623,0.03259763814919969,0.0003744106710027101,10981,test
volume_ma_20,6,2021,0.020771947634166333,0.01864245279685577,-6.895108800071168e-05,35021,train
volume_ma_20,6,2022,-0.016971222336705928,-0.009874366380397858,-9.334127270193428e-05,35040,train
volume_ma_20,6,2023,0.040630401054562275,0.02237330515662011,0.00045838198989228343,35040,mixed
volume_ma_20,6,2024,0.023267884575901298,0.020511405971580653,0.0003414542967511957,35136,test
volume_ma_20,6,2025,0.010567985477783995,0.017765637350538297,7.423224315062361e-05,35040,test
volume_ma_20,6,2026,0.03450397964090554,0.04201370340316763,0.0007500070259649787,10978,test
volume_ma_20,12,2021,0.02287551507352377,0.0119332390750181,-0.0003662707386761187,35021,train
volume_ma_20,12,2022,-0.023016121052959262,-0.006086173856879338,-0.00011836687279144237,35040,train
volume_ma_20,12,2023,0.041093216203528904,0.022296375765583198,0.0008927536400121438,35040,mixed
volume_ma_20,12,2024,0.03153891560408859,0.02495725310752449,0.0007720015328787993,35136,test
volume_ma_20,12,2025,0.0232764707571452,0.029521022929558934,0.00016349417856772257,35040,test
volume_ma_20,12,2026,0.05478607477167806,0.06371356601010025,0.001648632966334416,10972,test
volume_zscore_20,1,2021,0.002306543501041941,0.004489438491088119,1.5388210551855047e-05,35021,train
volume_zscore_20,1,2022,0.01570395201157348,0.01163453728620045,0.00011534834784442932,35040,train
volume_zscore_20,1,2023,0.00015532839958321432,-0.0006851335138278716,-1.0659749545594338e-05,35040,mixed
volume_zscore_20,1,2024,-0.0018255116802629871,0.000222032792290117,-2.5649238197830653e-05,35136,test
volume_zscore_20,1,2025,0.00018889846106399054,-0.0004668903622045395,-2.106834303778155e-05,35040,test
volume_zscore_20,1,2026,0.003536348645609947,0.007664388837086717,4.97156404223271e-06,10983,test
volume_zscore_20,3,2021,0.012024353751930455,0.009514286155478316,0.00028220797542993114,35021,train
volume_zscore_20,3,2022,0.017206524151515593,0.012359752040033244,0.00027483845808528337,35040,train
volume_zscore_20,3,2023,-0.00582120194879211,-0.010267897092653595,-7.649224080096918e-05,35040,mixed
volume_zscore_20,3,2024,-0.0121303469393372,-0.007636303712234005,-0.0001823131697075033,35136,test
volume_zscore_20,3,2025,0.0012561399055316563,-0.0003302315674667372,-2.3168077544544973e-05,35040,test
volume_zscore_20,3,2026,0.0042488228754099236,-0.0009192076944833079,9.050280002436733e-06,10981,test
volume_zscore_20,6,2021,0.010936428526025712,0.010181364007625029,0.00022934887646605022,35021,train
volume_zscore_20,6,2022,0.00978416840691187,0.0027797172553128474,0.00017971035611557892,35040,train
volume_zscore_20,6,2023,0.00725041745415457,-0.00731721861523646,5.1604645930985554e-05,35040,mixed
volume_zscore_20,6,2024,-0.012024730342532408,-0.013779121045095122,-0.00013888365679962618,35136,test
volume_zscore_20,6,2025,0.002976262424504379,0.0013607731797387918,-5.222427640670159e-06,35040,test
volume_zscore_20,6,2026,0.0031896156044564023,-0.005843241447531269,1.2117925220618808e-05,10978,test
volume_zscore_20,12,2021,0.0031232943421450787,0.00415341342838158,6.461364305219947e-05,35021,train
volume_zscore_20,12,2022,0.0023482361793535442,-0.007136019935911061,2.5944536194367763e-05,35040,train
volume_zscore_20,12,2023,0.005596176440190353,0.002298381874994032,0.00015638519957979067,35040,mixed
volume_zscore_20,12,2024,-0.00738451125456097,-0.004041029443805401,-2.9421672220287344e-05,35136,test
volume_zscore_20,12,2025,-0.0030575483324105164,0.0013477432850658151,-7.724176217321614e-05,35040,test
volume_zscore_20,12,2026,-0.012173903912275325,-0.003492261009854995,-0.00025598799639871993,10972,test
volume_ratio_20,1,2021,0.005623568740641796,0.005262963173599742,2.7641990032135122e-05,35021,train
volume_ratio_20,1,2022,0.015532509999800064,0.014570156497508393,0.00013537678653722049,35040,train
volume_ratio_20,1,2023,0.00028425154858297973,-0.0020434115707628504,-1.9515050467597036e-05,35040,mixed
volume_ratio_20,1,2024,-0.005372851328310548,0.0014703249118002365,-4.800242818626748e-05,35136,test
volume_ratio_20,1,2025,-0.00018697408690790136,-0.002572763482021025,-1.2442990974099536e-05,35040,test
volume_ratio_20,1,2026,0.0017608107627595621,0.004263533756056716,-5.5551501056724795e-05,10983,test
volume_ratio_20,3,2021,0.014278526011583404,0.011141451830421726,0.0003292052994689134,35021,train
volume_ratio_20,3,2022,0.01423932939657531,0.017359638120355503,0.0002925956124721438,35040,train
volume_ratio_20,3,2023,-0.007820195336051886,-0.01176215267094987,-5.490794400889984e-05,35040,mixed
volume_ratio_20,3,2024,-0.013709586859974155,-0.005423507503186183,-0.00013217518397623147,35136,test
volume_ratio_20,3,2025,0.002398417878610989,-0.0029986892011426964,-2.1303202249129414e-05,35040,test
volume_ratio_20,3,2026,0.0032523294689998723,-0.0059625472026108,-0.00014084991510129814,10981,test
volume_ratio_20,6,2021,0.01508271830903771,0.012249938770604532,0.0003112434130644024,35021,train
volume_ratio_20,6,2022,0.008442922821576384,0.00811933367035165,0.000285245204276137,35040,train
volume_ratio_20,6,2023,0.007498804742668718,-0.009566056632405453,4.85333634323524e-05,35040,mixed
volume_ratio_20,6,2024,-0.013151035778597503,-0.012390160807498099,-0.0001066994285098524,35136,test
volume_ratio_20,6,2025,0.002783494385821226,-0.001754515078905852,-2.4515890340390032e-05,35040,test
volume_ratio_20,6,2026,0.00131286684786348,-0.015702474923617128,-0.0003389752573928623,10978,test
volume_ratio_20,12,2021,0.0075867039966236085,0.007033760732605613,0.000281260881518688,35021,train
volume_ratio_20,12,2022,-0.0016621756805769393,-0.001775095685410416,0.00023032254464223228,35040,train
volume_ratio_20,12,2023,0.007353564122828005,0.002204482086924936,0.00025821469868953016,35040,mixed
volume_ratio_20,12,2024,-0.0066131290971136805,-0.004058507388351208,8.654728468448516e-06,35136,test
volume_ratio_20,12,2025,-0.0055475370018782675,-0.00387992720352096,-9.019763823153646e-05,35040,test
volume_ratio_20,12,2026,-0.019395213486288105,-0.014843121528713081,-0.0007181836156399276,10972,test
volume_change_1m,1,2021,-0.011022582179871905,-0.004919819915190309,-7.945752553738341e-05,35036,train
volume_change_1m,1,2022,0.006251500833182793,0.001585387488982971,1.2143634205948854e-05,35037,train
volume_change_1m,1,2023,0.012609262716405065,0.006533851236650855,4.560021558379595e-05,35040,mixed
volume_change_1m,1,2024,0.0008713676274045895,0.00567027784955554,3.6422368008429114e-05,35136,test
volume_change_1m,1,2025,-0.009851614938087455,-0.0036136080776726525,-2.737624283617215e-06,35040,test
volume_change_1m,1,2026,-0.0024613044048883586,0.008113637459107021,7.869849261935337e-05,10983,test
volume_change_1m,3,2021,0.0015394609438435295,-0.0035935965216526236,1.4568136208947672e-05,35036,train
volume_change_1m,3,2022,0.009529196509133656,0.008913535873210924,0.00017819597843624446,35037,train
volume_change_1m,3,2023,-0.0014146483048514053,-0.0060715575246137925,-4.6776051499436464e-05,35040,mixed
volume_change_1m,3,2024,-0.0010394947845762494,-0.0003621065080730205,1.9642412258123018e-05,35136,test
volume_change_1m,3,2025,-0.004805925910599316,-0.007604397781447364,1.751301848738018e-05,35040,test
volume_change_1m,3,2026,0.0002137020554546016,-0.0010553508438886701,-1.6277943831736315e-05,10981,test
volume_change_1m,6,2021,0.0020839473386207,-0.00025845822895185046,-1.2433958238433732e-05,35036,train
volume_change_1m,6,2022,0.0069742362248603265,0.008346470477256151,0.00014700625240043723,35037,train
volume_change_1m,6,2023,0.003846766207904957,-0.005116458965916058,-5.777630699936446e-06,35040,mixed
volume_change_1m,6,2024,-0.0017467944033363531,0.001901102111530444,2.6223326429641492e-05,35136,test
volume_change_1m,6,2025,-0.0008309851152614418,-7.951313973063214e-05,0.00012722113607358047,35040,test
volume_change_1m,6,2026,0.008310192724143586,-0.0029374691336939386,2.7125027373892217e-05,10978,test
volume_change_1m,12,2021,0.0011837998096204576,-0.002766799183715908,-6.66782483798938e-05,35036,train
volume_change_1m,12,2022,0.0026980357538682067,0.00311187275213704,-1.9590707831920458e-05,35037,train
volume_change_1m,12,2023,0.0034184133694694758,-0.007107304657606639,-0.00021021292902651196,35040,mixed
