factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
session_asia_flag,session_us_flag,-0.5477473904307836,-0.5477473904307916,-0.5478048696365596,-0.5478048696365584,-0.5476899141720807,-0.5476899141720815,186281,93140,93141
volume_zscore_15m_20,volatility_zscore_15m_20,0.44643472417344476,0.42102281993913565,0.457718915698078,0.4271056465733814,0.43546146844018935,0.41510175516847525,186258,93117,93141
session_asia_flag,session_london_flag,-0.36521309043980216,-0.36521309043980293,-0.3652816330409086,-0.36528163304090466,-0.36514453458487683,-0.3651445345848771,186281,93140,93141
adx_15m,chop_index_15m,-0.25881254871865683,-0.2715023518201415,-0.2600511763852846,-0.2733106127502506,-0.25867792845066395,-0.2703235239520517,186255,93114,93141
volume_zscore_15m_20,session_london_flag,0.21100620764828265,0.24016961164431017,0.1919129894574664,0.2234178218271111,0.22973463550120996,0.2566542937638899,186262,93121,93141
chop_index_15m,volume_zscore_15m_20,-0.2599912093611821,-0.2393156358569255,-0.25607557581735,-0.2353819391527267,-0.26381530555942057,-0.24336048770466365,186262,93121,93141
chop_index_15m,volatility_zscore_15m_20,-0.24403883632458306,-0.1999782470490885,-0.2619754290900826,-0.21346915664548755,-0.22650178128008522,-0.1866773795403861,186258,93117,93141
volatility_zscore_15m_20,session_london_flag,0.16481852364255048,0.16662586339430724,0.13349211251162288,0.1392989239489007,0.19596530233283516,0.1938390401508033,186258,93117,93141
adx_15m,weekend_flag,-0.1366538333919811,-0.13424964096198527,-0.13845983335675643,-0.13611594153422904,-0.1351488486964006,-0.1326027223206867,186255,93114,93141
volatility_zscore_15m_20,session_asia_flag,-0.08747344991258438,-0.0868090548562637,-0.08172115347993682,-0.08156916729572809,-0.0931930981602796,-0.09199220233789833,186258,93117,93141
