factor,horizon,sample,quantile,mean_return,win_rate,sample_count,spread_qhigh_qlow,oriented_spread
sweep_pin_bar_long,12,in_sample,4,-0.000518759422688386,53.03030303030303,198,0.0007996896922324935,0.0007996896922324935
sweep_pin_bar_long,12,out_of_sample,1,9.95946262390143e-05,48.57142857142857,70,-0.0019978348859957308,-0.0019978348859957308
sweep_pin_bar_long,12,out_of_sample,2,-0.001446880275876638,45.33333333333333,75,-0.0019978348859957308,-0.0019978348859957308
sweep_pin_bar_long,12,out_of_sample,3,-0.0009420213456172487,48.68421052631579,76,-0.0019978348859957308,-0.0019978348859957308
sweep_pin_bar_long,12,out_of_sample,4,-0.0018982402597567164,53.52112676056338,71,-0.0019978348859957308,-0.0019978348859957308
sweep_pin_bar_long,24,in_sample,1,-0.001953451953373195,51.515151515151516,198,0.0006920594964270367,0.0006920594964270367
sweep_pin_bar_long,24,in_sample,2,0.0020426312426594178,56.060606060606055,198,0.0006920594964270367,0.0006920594964270367
sweep_pin_bar_long,24,in_sample,3,0.001006979342146706,55.55555555555556,198,0.0006920594964270367,0.0006920594964270367
sweep_pin_bar_long,24,in_sample,4,-0.0012613924569461585,51.010101010101,198,0.0006920594964270367,0.0006920594964270367
sweep_pin_bar_long,24,out_of_sample,1,0.0014551076229330658,61.76470588235294,68,-0.0017548731305453422,-0.0017548731305453422
sweep_pin_bar_long,24,out_of_sample,2,-0.0010698106980274098,52.0,75,-0.0017548731305453422,-0.0017548731305453422
sweep_pin_bar_long,24,out_of_sample,3,-0.0006423473668001766,48.05194805194805,77,-0.0017548731305453422,-0.0017548731305453422
sweep_pin_bar_long,24,out_of_sample,4,-0.0002997655076122765,54.929577464788736,71,-0.0017548731305453422,-0.0017548731305453422
sweep_pin_bar_short,3,in_sample,1,0.00044549146804176697,49.72067039106145,179,-0.00035787764302233144,0.00035787764302233144
sweep_pin_bar_short,3,in_sample,2,0.00033613293808351576,45.81005586592179,179,-0.00035787764302233144,0.00035787764302233144
sweep_pin_bar_short,3,in_sample,3,0.0007776906051641029,53.072625698324025,179,-0.00035787764302233144,0.00035787764302233144
sweep_pin_bar_short,3,in_sample,4,8.761382501943553e-05,50.0,178,-0.00035787764302233144,0.00035787764302233144
sweep_pin_bar_short,3,out_of_sample,1,0.0009933149742239829,63.46153846153846,52,-0.0006034586681088912,0.0006034586681088912
sweep_pin_bar_short,3,out_of_sample,2,0.000875038619753292,54.166666666666664,48,-0.0006034586681088912,0.0006034586681088912
sweep_pin_bar_short,3,out_of_sample,3,0.0006557199249948655,55.55555555555556,63,-0.0006034586681088912,0.0006034586681088912
sweep_pin_bar_short,3,out_of_sample,4,0.00038985630611509167,50.877192982456144,57,-0.0006034586681088912,0.0006034586681088912
sweep_pin_bar_short,6,in_sample,1,0.00017060069116875564,45.81005586592179,179,-0.00020892641846513056,0.00020892641846513056
sweep_pin_bar_short,6,in_sample,2,4.691929756094269e-05,48.60335195530726,179,-0.00020892641846513056,0.00020892641846513056
sweep_pin_bar_short,6,in_sample,3,0.0007251030113474564,46.62921348314607,178,-0.00020892641846513056,0.00020892641846513056
sweep_pin_bar_short,6,in_sample,4,-3.8325727296374916e-05,46.06741573033708,178,-0.00020892641846513056,0.00020892641846513056
sweep_pin_bar_short,6,out_of_sample,1,0.0022913375997004946,59.61538461538461,52,-0.001541335820254593,0.001541335820254593
sweep_pin_bar_short,6,out_of_sample,2,0.0012288890453816005,45.83333333333333,48,-0.001541335820254593,0.001541335820254593
sweep_pin_bar_short,6,out_of_sample,3,0.00135103916116521,53.96825396825397,63,-0.001541335820254593,0.001541335820254593
sweep_pin_bar_short,6,out_of_sample,4,0.0007500017794459017,52.63157894736842,57,-0.001541335820254593,0.001541335820254593
sweep_pin_bar_short,12,in_sample,1,0.0005353976637796341,48.87640449438202,178,-0.0005462035550034235,0.0005462035550034235
sweep_pin_bar_short,12,in_sample,2,9.48702920677224e-05,45.50561797752809,178,-0.0005462035550034235,0.0005462035550034235
sweep_pin_bar_short,12,in_sample,3,0.0004902812393371762,46.62921348314607,178,-0.0005462035550034235,0.0005462035550034235
sweep_pin_bar_short,12,in_sample,4,-1.0805891223789479e-05,43.50282485875706,177,-0.0005462035550034235,0.0005462035550034235
sweep_pin_bar_short,12,out_of_sample,1,-9.764454336926981e-05,48.07692307692308,52,0.0022001224414939353,-0.0022001224414939353
sweep_pin_bar_short,12,out_of_sample,2,-0.00026924420715543584,45.83333333333333,48,0.0022001224414939353,-0.0022001224414939353
sweep_pin_bar_short,12,out_of_sample,3,0.0010634116724263624,50.79365079365079,63,0.0022001224414939353,-0.0022001224414939353
