factor,horizon,ic,rank_ic,oriented_rank_ic,abs_rank_ic,ic_period_mean,ic_period_std,ic_ir,ic_t_stat,oriented_ic_period_mean,oriented_ic_period_std,oriented_ic_ir,oriented_ic_t_stat,ic_periods,sample_count,oos_ic,oos_rank_ic,oos_oriented_rank_ic,oos_abs_rank_ic,oos_ic_period_mean,oos_ic_ir,oos_ic_t_stat,oos_oriented_ic_period_mean,oos_oriented_ic_period_std,oos_oriented_ic_ir,oos_oriented_ic_t_stat,oos_ic_periods,oos_sample_count
funding_rate,1,-0.007452789024846208,-0.004957465756936125,-0.004957465756936125,0.004957465756936125,-0.01044420765338625,0.020828733694688375,-0.5014326749998091,-2.7002975945562855,-0.01044420765338625,0.020828733694688375,-0.5014326749998091,-2.7002975945562855,29,177606,-0.0018094903303798985,0.0014080357205362608,0.0014080357205362608,0.0014080357205362608,-0.005681842383130123,-0.2565398075984829,-1.4737089960802976,-0.005681842383130123,0.022147995027823997,-0.2565398075984829,-1.4737089960802976,33,93139
funding_rate,3,-0.012892306923431289,-0.0065780329656456955,-0.0065780329656456955,0.0065780329656456955,-0.019901284636740756,0.034203318771605075,-0.5818524444844929,-3.133371306983074,-0.019901284636740756,0.034203318771605075,-0.5818524444844929,-3.133371306983074,29,177604,-0.003727912486431848,0.0026488449994793344,0.0026488449994793344,0.0026488449994793344,-0.012593391621218936,-0.3231938224845289,-1.856607160236467,-0.012593391621218936,0.03896544656827955,-0.3231938224845289,-1.856607160236467,33,93137
funding_rate,6,-0.017940643215085005,-0.007722327574863259,-0.007722327574863259,0.007722327574863259,-0.028425448425228702,0.048510411549966555,-0.5859659301374923,-3.155523105156259,-0.028425448425228702,0.048510411549966555,-0.5859659301374923,-3.155523105156259,29,177601,-0.00570673130443696,0.005178716647007482,0.005178716647007482,0.005178716647007482,-0.014678138808813992,-0.28387548172310606,-1.630740488574544,-0.014678138808813992,0.051706257686358205,-0.28387548172310606,-1.630740488574544,33,93134
funding_rate,12,-0.026693865020105678,-0.014301145343404847,-0.014301145343404847,0.014301145343404847,-0.04510574056559968,0.06893402620335264,-0.6543320193214819,-3.5236857626312985,-0.04510574056559968,0.06893402620335264,-0.6543320193214819,-3.5236857626312985,29,177595,-0.010250490180064966,0.0030271745201538346,0.0030271745201538346,0.0030271745201538346,-0.021944606246707677,-0.32269006661884725,-1.853713303107498,-0.021944606246707677,0.0680052115537478,-0.32269006661884725,-1.853713303107498,33,93128
funding_rate_change,1,0.0014431829256451318,0.004241895672455305,0.004241895672455305,0.004241895672455305,0.0029706413252402687,0.02115817969087015,0.1404015547954777,0.7560855117515731,0.0029706413252402687,0.02115817969087015,0.1404015547954777,0.7560855117515731,29,177605,0.002314486727499305,0.0049258945720706115,0.0049258945720706115,0.0049258945720706115,0.0070490547897593,0.32101088129780686,1.8440671178356343,0.0070490547897593,0.021958927875780576,0.32101088129780686,1.8440671178356343,33,93139
funding_rate_change,3,-0.001495220083268765,-0.002847396641369279,-0.002847396641369279,0.002847396641369279,-0.0016686083653649538,0.017798394900170354,-0.09375049686918584,-0.5048618763913131,-0.0016686083653649538,0.017798394900170354,-0.09375049686918584,-0.5048618763913131,29,177603,0.003683044246494287,-0.003754201690957574,-0.003754201690957574,0.003754201690957574,-0.005909658655631926,-0.22169521468386227,-1.2735420491891443,-0.005909658655631926,0.0266566811740123,-0.22169521468386227,-1.2735420491891443,33,93137
funding_rate_change,6,0.0019325964746114471,9.708190981045797e-05,9.708190981045797e-05,9.708190981045797e-05,-0.00049568817766113,0.018761130193526813,-0.026421019019001225,-0.14228154178975677,-0.00049568817766113,0.018761130193526813,-0.026421019019001225,-0.14228154178975677,29,177600,0.004238384833979446,0.0008297970167201597,0.0008297970167201597,0.0008297970167201597,-4.7079637539997494e-05,-0.002178016509643044,-0.012511752284838565,-4.7079637539997494e-05,0.021615831345426023,-0.002178016509643044,-0.012511752284838565,33,93134
funding_rate_change,12,0.0006251937561002098,0.00012459621731437202,0.00012459621731437202,0.00012459621731437202,-0.0006643946518389821,0.017196173697009893,-0.03863619102396648,-0.2080622561839903,-0.0006643946518389821,0.017196173697009893,-0.03863619102396648,-0.2080622561839903,29,177594,0.005556911442717369,0.002284147740803822,0.002284147740803822,0.002284147740803822,0.000999356182248244,0.045951282553495,0.263970021317322,0.000999356182248244,0.021748167335369273,0.045951282553495,0.263970021317322,33,93128
funding_rate_zscore_30d,1,-0.006362733945916111,-0.0024686305363625983,-0.0024686305363625983,0.0024686305363625983,-0.0077973232653176265,0.020278396427785568,-0.3845137998502531,-2.0346557801524696,-0.0077973232653176265,0.020278396427785568,-0.3845137998502531,-2.0346557801524696,28,174727,-0.0012522413887337542,-0.0010169971058712703,-0.0010169971058712703,0.0010169971058712703,-0.005514845412742372,-0.27188570931193534,-1.5618644898408405,-0.005514845412742372,0.020283689888294838,-0.27188570931193534,-1.5618644898408405,33,93139
funding_rate_zscore_30d,3,-0.010851297706708419,-0.005735538084662,-0.005735538084662,0.005735538084662,-0.013507580118724017,0.03558656134253791,-0.3795696917357934,-2.008494019100716,-0.013507580118724017,0.03558656134253791,-0.3795696917357934,-2.008494019100716,28,174725,-0.0027910147790578986,-0.003103131837868489,-0.003103131837868489,0.003103131837868489,-0.01200566515616877,-0.31799521507655654,-1.8267434343066133,-0.01200566515616877,0.03775423209836172,-0.31799521507655654,-1.8267434343066133,33,93137
funding_rate_zscore_30d,6,-0.01418186202605399,-0.007931860478172431,-0.007931860478172431,0.007931860478172431,-0.021072423662159615,0.051668147059974905,-0.40784167540785526,-2.1580952948342245,-0.021072423662159615,0.051668147059974905,-0.40784167540785526,-2.1580952948342245,28,174722,-0.004160916677259386,-0.0030462505668337023,-0.0030462505668337023,0.0030462505668337023,-0.01451495183921161,-0.2864415897487019,-1.6454816568853632,-0.01451495183921161,0.0506733392031015,-0.2864415897487019,-1.6454816568853632,33,93134
funding_rate_zscore_30d,12,-0.021020043270998757,-0.014867617700838873,-0.014867617700838873,0.014867617700838873,-0.0355082809687796,0.06936300593699442,-0.5119195814701772,-2.708823807668716,-0.0355082809687796,0.06936300593699442,-0.5119195814701772,-2.708823807668716,28,174716,-0.009851020680149807,-0.007730614768828647,-0.007730614768828647,0.007730614768828647,-0.021103764538857133,-0.30333647085144927,-1.742535359785907,-0.021103764538857133,0.06957213051111194,-0.30333647085144927,-1.742535359785907,33,93128
open_interest,1,-0.0007151652676615428,0.0006910331563485225,0.0006910331563485225,0.0006910331563485225,-0.0008092463203427197,0.01418138481050075,-0.05706398431156773,-0.30729896006952995,-0.0008092463203427197,0.01418138481050075,-0.05706398431156773,-0.30729896006952995,29,177638,-0.0079091944317063,-0.004620692243333846,-0.004620692243333846,0.004620692243333846,-0.010841226697607656,-0.77769920183862,-4.467541785124575,-0.010841226697607656,0.013940128358081194,-0.77769920183862,-4.467541785124575,33,93139
open_interest,3,-0.0012825827221042557,-0.003622859078446655,-0.003622859078446655,0.003622859078446655,-0.0018594141416025036,0.02132249680798815,-0.08720433438667007,-0.4696097125686849,-0.0018594141416025036,0.02132249680798815,-0.08720433438667007,-0.4696097125686849,29,177636,-0.013487128047389649,-0.008213510316086135,-0.008213510316086135,0.008213510316086135,-0.021008849267359055,-0.7915747713953691,-4.547250863699717,-0.021008849267359055,0.02654057459452018,-0.7915747713953691,-4.547250863699717,33,93137
open_interest,6,-0.0016628076035787656,-0.006670755577964065,-0.006670755577964065,0.006670755577964065,-0.004409393976319233,0.03660356478426321,-0.12046351229197606,-0.6487158669385642,-0.004409393976319233,0.03660356478426321,-0.12046351229197606,-0.6487158669385642,29,177633,-0.017401875412657326,-0.013153710923887443,-0.013153710923887443,0.013153710923887443,-0.030648379113833144,-0.8366762262475075,-4.806338996547832,-0.030648379113833144,0.036631110281800536,-0.8366762262475075,-4.806338996547832,33,93134
open_interest,12,-0.0025485168084530916,-0.010044065880044084,-0.010044065880044084,0.010044065880044084,-0.005405494961949447,0.05481943768985004,-0.0986054434292435,-0.5310065637470543,-0.005405494961949447,0.05481943768985004,-0.0986054434292435,-0.5310065637470543,29,177627,-0.023900162437117775,-0.023304507914076206,-0.023304507914076206,0.023304507914076206,-0.046563446948549254,-0.8839083313594449,-5.0776667832912254,-0.046563446948549254,0.052679045209286575,-0.8839083313594449,-5.0776667832912254,33,93128
open_interest_delta_5m,1,-0.0014421643433512015,0.0003969737805272526,0.0003969737805272526,0.0003969737805272526,0.001287134673982087,0.017864354656289796,0.07205044339672827,0.38800351211849765,0.001287134673982087,0.017864354656289796,0.07205044339672827,0.38800351211849765,29,177637,-0.00396744828123878,-0.0011138229071736693,-0.0011138229071736693,0.0011138229071736693,-0.005068934431849623,-0.20696728994225203,-1.1889365628574668,-0.005068934431849623,0.024491476084283443,-0.20696728994225203,-1.1889365628574668,33,93139
