factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
delta_eff_long,1,2021-01,-0.007602773499267607,-0.025392040158245838,-0.0004066055924891773,2976,train
delta_eff_long,1,2021-02,-0.030343448908761086,-0.0342717528625087,-0.00014751655518928868,2688,train
delta_eff_long,1,2021-03,0.019768590210051926,-0.0007709206142948427,0.00015784485755706198,2973,train
delta_eff_long,1,2021-04,-0.034077340666250205,-0.041875808301481514,-0.00033486017881448164,2880,train
delta_eff_long,1,2021-05,-0.02471226510798028,-0.041684158379509006,-0.0005796886993624929,2976,train
delta_eff_long,1,2021-06,-0.006984789362070643,-0.028319516177925205,-0.00016891306348976984,2880,train
delta_eff_long,1,2021-07,-0.01753057275528532,-0.027354680817140316,-0.0002665936597435521,2976,train
delta_eff_long,1,2021-08,-0.020509960559567997,-0.008713450358959669,-0.0002344112338226616,2976,train
delta_eff_long,1,2021-09,-0.0002152355958481249,-0.010603366701634037,-3.6271926418472364e-05,2880,train
delta_eff_long,1,2021-10,-0.008899050937522048,-0.026988433870844812,6.390678567424256e-05,2976,train
delta_eff_long,1,2021-11,-0.0040994574785883486,-0.016624742290952402,-0.00010163250678407943,2880,train
delta_eff_long,1,2021-12,-0.009405688112628771,-0.019752967382625244,9.680678351629076e-06,2976,train
delta_eff_long,1,2022-01,-0.010940753014609665,-0.02436508624492847,0.00014261024568998457,2976,train
delta_eff_long,1,2022-02,-0.004524839391575749,-0.03413309471457421,-0.00010916009496512237,2688,train
delta_eff_long,1,2022-03,-0.007619007526745501,-0.04014663937059209,-0.00010122665220838486,2976,train
delta_eff_long,1,2022-04,-0.011320107893317097,-0.02210994381067674,-0.00015499556612458683,2880,train
delta_eff_long,1,2022-05,0.011868635281632038,0.001957577891964151,0.00025334347546347437,2973,train
delta_eff_long,1,2022-06,-0.01503966103639799,-0.0390652897214132,-0.0003745622946759985,2880,train
delta_eff_long,1,2022-07,-0.019198569763730605,-0.05388441433727571,-5.780577189207467e-05,2976,train
delta_eff_long,1,2022-08,-0.003085060880359361,-0.03983974273525407,-9.087042245061464e-05,2976,train
delta_eff_long,1,2022-09,-0.01470837554732637,-0.029579430779543735,-0.00021959892322099991,2880,train
delta_eff_long,1,2022-10,0.02178652225266745,0.013560186066726454,9.444901112107578e-05,2976,train
delta_eff_long,1,2022-11,0.002816288074259668,-0.018172971556138486,-0.00014942115252911922,2880,train
delta_eff_long,1,2022-12,0.020303422902145693,-0.005970711908168212,0.0001438682746475469,2976,train
delta_eff_long,1,2023-01,-0.010712034323820825,-0.03879545871996258,-9.990355622549045e-05,2976,train
delta_eff_long,1,2023-02,-0.0067783493387044815,-0.015708632648457434,-4.490674648186938e-05,2688,train
delta_eff_long,1,2023-03,-0.0114781858535829,-0.05652304135687584,-0.00030437643223720206,2976,train
delta_eff_long,1,2023-04,-0.010836225844319002,-0.04398143453994276,-0.00010489776329400459,2880,train
delta_eff_long,1,2023-05,-0.015795479610271928,-0.03901394813908847,-0.000145297284480955,2976,train
delta_eff_long,1,2023-06,-0.023462646142905604,-0.06261569105425903,-0.00017872878677130543,2880,train
delta_eff_long,1,2023-07,0.015051874626035383,0.003386245393636895,1.556348747429e-05,2976,train
delta_eff_long,1,2023-08,-0.010404276713211943,-0.054499341339291026,-0.00013282516102938198,2976,mixed
delta_eff_long,1,2023-09,-0.012634141889004056,-0.032797357089693675,-4.590915215864239e-05,2880,test
delta_eff_long,1,2023-10,-0.013024795337297421,-0.047282542258314735,-0.0001194115617172945,2976,test
delta_eff_long,1,2023-11,-0.015887694483574036,-0.04336615892009684,-7.342188854470601e-05,2880,test
delta_eff_long,1,2023-12,-0.022564924508181462,-0.057862982338010474,-0.00012821834913468634,2976,test
delta_eff_long,1,2024-01,0.0038404980162532886,-0.006817233836943099,-8.289080674881807e-05,2976,test
delta_eff_long,1,2024-02,0.006443119938225945,-0.022591023403436664,6.005411631991467e-06,2784,test
delta_eff_long,1,2024-03,0.0031502571692322776,-0.0027249447353355936,0.0001369711413861518,2976,test
delta_eff_long,1,2024-04,0.006464235005972817,-0.0035624220633707153,0.00013479575969329636,2880,test
delta_eff_long,1,2024-05,0.0013798484784587838,-0.01927979172646743,2.377599027325389e-05,2976,test
delta_eff_long,1,2024-06,-0.005140819609601421,-0.003161396929775288,-8.114919677679168e-05,2880,test
delta_eff_long,1,2024-07,-0.006312487327823331,-0.016361787627782,3.27088290648894e-05,2976,test
delta_eff_long,1,2024-08,0.019913003190524917,0.0053061749391518104,7.568560613737315e-05,2976,test
delta_eff_long,1,2024-09,-0.007606857314338529,-0.019281775267864492,-4.9564829104987805e-05,2880,test
delta_eff_long,1,2024-10,0.0002722176467345873,-0.02183491593381495,4.6374961875705825e-06,2976,test
delta_eff_long,1,2024-11,-0.03189935031047088,-0.0458983320149738,-0.0003805954981936344,2880,test
delta_eff_long,1,2024-12,0.00958821431424516,-0.0047963345620845015,8.930949228920668e-05,2976,test
delta_eff_long,1,2025-01,-0.01973629806914364,-0.04211212319229573,-0.00026492299704395365,2976,test
delta_eff_long,1,2025-02,-0.0055454716685870275,-0.01951527967223647,-2.348946938506351e-05,2688,test
delta_eff_long,1,2025-03,-0.005329122019333365,-0.017959325917240452,1.1945276472574348e-05,2976,test
delta_eff_long,1,2025-04,-0.02013979130696854,-0.030589008016132332,-0.0001047812420443074,2880,test
delta_eff_long,1,2025-05,0.007213208143821086,-0.000738534602795342,1.8652696244364635e-05,2976,test
delta_eff_long,1,2025-06,-0.04497937195053405,-0.04988947486956377,-0.0003239277291516074,2880,test
delta_eff_long,1,2025-07,-0.02134740529880154,-0.035907179133716674,-8.732156464531247e-05,2976,test
delta_eff_long,1,2025-08,-0.012244296513689792,-0.03446522052643047,-7.999783368301731e-05,2976,test
delta_eff_long,1,2025-09,-0.02558502862237208,-0.035744755304023414,-7.157285036965091e-05,2880,test
delta_eff_long,1,2025-10,0.011220416861338218,0.015636827776683147,0.00010689027012902358,2976,test
delta_eff_long,1,2025-11,-0.017853253438184082,-0.018096247841465064,-0.00021422585859945658,2880,test
delta_eff_long,1,2025-12,0.03442389968471398,0.022515987995485032,0.00022191899831593248,2976,test
delta_eff_long,1,2026-01,-0.00915833755589348,-0.018749600374352825,-9.599647813241563e-05,2976,test
delta_eff_long,1,2026-02,-0.007691102668731644,-0.01828272818921637,-0.00013663598146324075,2688,test
delta_eff_long,1,2026-03,-0.024429981433984067,-0.03523923860831296,-0.00012258683597060605,2976,test
delta_eff_long,1,2026-04,0.00028126034992520836,0.01663998808971864,-3.17310407273552e-05,2343,test
delta_eff_long,3,2021-01,0.008612240190066537,0.002391669921189406,0.00011720220269945624,2976,train
delta_eff_long,3,2021-02,0.01554502690239469,0.031240376136567403,0.0005640267764657687,2688,train
delta_eff_long,3,2021-03,0.01896409530186599,0.011143500436252281,0.0002591371931923075,2973,train
delta_eff_long,3,2021-04,-0.003782834081647095,0.002953090694093689,-2.807562315332052e-05,2880,train
delta_eff_long,3,2021-05,-0.028937133999383573,-0.02426500887394302,-0.0011580160833095548,2976,train
delta_eff_long,3,2021-06,-0.00591707967311123,-0.006574430528360162,-0.00046072189185562693,2880,train
delta_eff_long,3,2021-07,-0.006985925764710671,-0.009798638299794219,-0.00017342362303980884,2976,train
delta_eff_long,3,2021-08,0.0029606724134547467,0.011367219160031734,0.00014835582211379926,2976,train
delta_eff_long,3,2021-09,-0.00811770570541631,-0.031803893105053986,-5.317961778857785e-05,2880,train
delta_eff_long,3,2021-10,-0.009720175189896428,-0.039774008794086185,-0.00014647223889152012,2976,train
delta_eff_long,3,2021-11,-0.0021435687949317604,-0.004718812859939179,7.968685738152448e-05,2880,train
delta_eff_long,3,2021-12,0.0043834846967503675,-0.01923145352282016,5.892515139494691e-06,2976,train
delta_eff_long,3,2022-01,-0.005906889448564261,-0.011011515228389187,0.0002187785519245669,2976,train
delta_eff_long,3,2022-02,-0.01541641748305582,-0.053765958387225164,-0.0005645983131005218,2688,train
delta_eff_long,3,2022-03,-0.004096811268912415,-0.021851301609740286,-2.034278514666943e-05,2976,train
delta_eff_long,3,2022-04,-0.02388052100314745,-0.03220042751542843,-0.00022295587601598522,2880,train
delta_eff_long,3,2022-05,0.016850203316311374,0.013900838169013843,0.000615562077284727,2973,train
delta_eff_long,3,2022-06,-0.009961656322036522,-0.02824110231896649,-0.0006502802431995066,2880,train
delta_eff_long,3,2022-07,0.0003563995392880677,-0.02406010370007367,3.4496245373196537e-06,2976,train
delta_eff_long,3,2022-08,-0.006069971533713788,-0.03601032830265613,-0.00025286480756080745,2976,train
delta_eff_long,3,2022-09,0.005358186022891716,-0.022979364850103465,6.387828508028041e-05,2880,train
delta_eff_long,3,2022-10,0.013109694565209192,-0.007897311665572315,4.072743892223002e-05,2976,train
delta_eff_long,3,2022-11,-0.003552726871165875,-0.030367120836398045,-0.00028612947467342956,2880,train
delta_eff_long,3,2022-12,-0.004076068991057864,-0.04480613100347374,6.311122388874474e-05,2976,train
delta_eff_long,3,2023-01,-0.010022165195211341,-0.03421920570062847,-0.00011924323501717191,2976,train
delta_eff_long,3,2023-02,0.0057390606222215805,-0.011857967091281767,7.409557822931663e-05,2688,train
delta_eff_long,3,2023-03,-0.001165388737121868,-0.03493154920867013,-0.0003418456521102322,2976,train
delta_eff_long,3,2023-04,-0.029557749710260782,-0.06594386716063855,-0.0004342509318910258,2880,train
delta_eff_long,3,2023-05,-0.014799605806304133,-0.02754655122158039,-0.0003190988422880691,2976,train
delta_eff_long,3,2023-06,0.005374481828278633,-0.01900494061552422,3.715566427746147e-05,2880,train
delta_eff_long,3,2023-07,-0.004193223546594276,-0.009585596979009485,-2.2510040293987927e-06,2976,train
delta_eff_long,3,2023-08,-0.0004718529199159467,-0.03732533024687023,-0.00011532652737398132,2976,mixed
delta_eff_long,3,2023-09,-0.0019332627007535037,-0.023404091479735323,-4.876873840152083e-05,2880,test
delta_eff_long,3,2023-10,-0.007005783836752596,-0.03422472146789258,-9.272618410967578e-05,2976,test
delta_eff_long,3,2023-11,-0.01728911291203303,-0.03429494861532463,-0.00023352853371269905,2880,test
delta_eff_long,3,2023-12,-0.018176532296433005,-0.035412122741324034,-0.00020449273384361307,2976,test
delta_eff_long,3,2024-01,0.029455063498015032,0.017207503166410936,0.00014083032295315756,2976,test
delta_eff_long,3,2024-02,0.006227669924897748,-0.02271912380530954,-0.00018744821557875192,2784,test
delta_eff_long,3,2024-03,-0.013290801068500184,-0.04213949942238101,2.1828839540040835e-05,2976,test
delta_eff_long,3,2024-04,-0.014408152070055249,-0.03238459521499589,-3.720584074751946e-05,2880,test
delta_eff_long,3,2024-05,-0.0013841360531611896,-0.005235647782361073,-4.957093971512119e-05,2976,test
delta_eff_long,3,2024-06,-0.016023434593292526,-0.035335124441606115,-0.0001215907557475692,2880,test
delta_eff_long,3,2024-07,-0.006858948446199624,-0.02902068064431446,3.2227819275437146e-05,2976,test
delta_eff_long,3,2024-08,0.006420727331000638,-0.0168280509372015,0.00019109054263662171,2976,test
delta_eff_long,3,2024-09,-0.007991935330556936,-0.02288403295089102,-0.00012025728481273547,2880,test
delta_eff_long,3,2024-10,-0.015346101825324752,-0.02358771727183185,-2.2291058331770784e-05,2976,test
delta_eff_long,3,2024-11,-0.02650779572333265,-0.03195334134516557,-0.0002629020724637592,2880,test
delta_eff_long,3,2024-12,0.003739998807191734,-0.016742575431247405,5.965303051786575e-05,2976,test
delta_eff_long,3,2025-01,-0.026080306563346273,-0.03860197358386829,-0.00026561183328711733,2976,test
delta_eff_long,3,2025-02,0.011639596660475631,0.001778491939512669,0.000331138320200048,2688,test
delta_eff_long,3,2025-03,-0.006000889717032906,-0.02095728861180499,-0.00021695377475576907,2976,test
delta_eff_long,3,2025-04,-0.018649140508488593,-0.031751041174492164,-4.689304738143349e-05,2880,test
delta_eff_long,3,2025-05,0.009732674578754196,0.007690143726826607,-2.8378154595669198e-05,2976,test
delta_eff_long,3,2025-06,-0.01596720840021354,-0.02028713141241457,-0.00012601217041077327,2880,test
delta_eff_long,3,2025-07,-0.004423166786913521,-0.022594931522079507,-1.1400190882794684e-05,2976,test
delta_eff_long,3,2025-08,0.003324333042825773,-0.010693672269909187,8.679904438176571e-05,2976,test
delta_eff_long,3,2025-09,0.004614572967715493,0.009590997290259768,1.6322100934656802e-05,2880,test
delta_eff_long,3,2025-10,0.000623907857282195,0.009651009688173165,-2.9859853320413014e-05,2976,test
delta_eff_long,3,2025-11,-0.009742822992553428,-0.030183736036812313,-0.00024213006506310455,2880,test
delta_eff_long,3,2025-12,0.03213897750753974,0.023395959790398112,0.00036195313264930493,2976,test
delta_eff_long,3,2026-01,0.013616585174054788,-0.013086244564248922,0.000107415680049304,2976,test
delta_eff_long,3,2026-02,-0.031238614790544045,-0.02225390026466564,-0.0006904702860477401,2688,test
delta_eff_long,3,2026-03,-0.012693896825055314,-0.016886766192385043,-5.739576975587893e-06,2976,test
delta_eff_long,3,2026-04,-0.008478340925589807,-0.012740105385272869,-0.00019610378918759092,2341,test
delta_eff_long,6,2021-01,0.0024131114447935734,0.009141442484001087,-6.939389714616254e-05,2976,train
delta_eff_long,6,2021-02,0.03019241477996926,0.046785673729063317,0.0014877770761758957,2688,train
delta_eff_long,6,2021-03,0.01815070679718003,0.014621676009759494,0.0002576684192711787,2973,train
delta_eff_long,6,2021-04,-0.010710874202175969,-0.011235191161328666,-0.00029115354742465963,2880,train
delta_eff_long,6,2021-05,0.01825721515981782,0.02312687730720925,0.0006604636589465959,2976,train
delta_eff_long,6,2021-06,0.0017565956708479335,5.80532316647254e-05,-0.0008860182896962604,2880,train
delta_eff_long,6,2021-07,0.0014057218153101453,-0.014529640044169845,-6.981720928583932e-05,2976,train
delta_eff_long,6,2021-08,0.002778278239758036,-0.005324992740494508,-0.00012560600219585562,2976,train
delta_eff_long,6,2021-09,-0.009191286899525261,-0.03108069774956972,0.00012996083678140066,2880,train
delta_eff_long,6,2021-10,-0.023472616739185638,-0.03403882280642056,-0.0004660510387757528,2976,train
delta_eff_long,6,2021-11,-0.003995967280924857,-0.011566131353619875,1.390983787084526e-05,2880,train
delta_eff_long,6,2021-12,0.005718379076428842,-0.013685470417321629,0.00024381411142952215,2976,train
delta_eff_long,6,2022-01,-0.026105382493460973,-0.04206384212640271,-0.00013020572575642294,2976,train
delta_eff_long,6,2022-02,0.0020312413579794963,-0.024649699774015675,-7.107085751480177e-05,2688,train
delta_eff_long,6,2022-03,-0.014819726303550291,-0.02755890807567514,-0.0005074156880657404,2976,train
delta_eff_long,6,2022-04,-0.014912980243994239,-0.03906747644292193,-0.0002054396624858549,2880,train
delta_eff_long,6,2022-05,0.012769799278883031,-0.0034434832827733614,0.00036755071906221685,2973,train
delta_eff_long,6,2022-06,-0.0013667000920995372,-0.027513266281659867,-0.0007760702337603574,2880,train
delta_eff_long,6,2022-07,-0.023114654368763768,-0.030955194304796152,-0.0003600403604328189,2976,train
delta_eff_long,6,2022-08,-0.0067847491915338076,-0.028450625756170033,-0.00019502115019381342,2976,train
delta_eff_long,6,2022-09,0.009785543622128263,-0.0188559663374445,9.865528949324472e-05,2880,train
delta_eff_long,6,2022-10,0.0036605329661280853,-0.02005362518852788,-8.911176437096597e-05,2976,train
delta_eff_long,6,2022-11,-0.011801425108514552,-0.03076527959347692,-0.0005669575279702156,2880,train
delta_eff_long,6,2022-12,-0.00910901553411051,-0.03204629506442812,1.0822258038325556e-06,2976,train
delta_eff_long,6,2023-01,-0.006732729531152184,-0.02309814114914359,-3.292058045203467e-05,2976,train
delta_eff_long,6,2023-02,0.00025743151075676546,-0.021658648617591092,-0.00012240949709984924,2688,train
delta_eff_long,6,2023-03,0.011234579395064016,-0.024095675501880184,-0.00041536616535609917,2976,train
delta_eff_long,6,2023-04,-0.011350864634264376,-0.04046342071223597,-0.00014456893168985182,2880,train
delta_eff_long,6,2023-05,-0.0042649744392461875,-0.027960847021526652,-0.0004133601827396597,2976,train
delta_eff_long,6,2023-06,-0.009958630557804727,-0.0414085828733905,-2.4805788503796467e-07,2880,train
delta_eff_long,6,2023-07,0.004804042232633395,-0.012644553394949057,1.6878068553588272e-05,2976,train
delta_eff_long,6,2023-08,0.0037068350162891366,-0.02758905063264294,-0.00013252180769704784,2976,mixed
