factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
realized_vol_15m,bb_width_percentile_100,0.3474387359321507,0.412958107917633,0.3323427442871322,0.38344755316291457,0.4274272960774138,0.4706559367351267,186182,93041,93141
vol_compression_ratio,true_range_spike,0.4199167438755908,0.4038869098620832,0.40580641526481026,0.3872084193051748,0.4345716766100262,0.4207979385525189,186262,93121,93141
range_compression_count,high_low_range_1m,-0.22440904628506755,-0.36812301523276564,-0.22359041870497617,-0.361053634809708,-0.23535724003188577,-0.39961552381983684,186262,93121,93141
vol_expansion_flag,true_range_spike,0.4273310965866079,0.36224437513093044,0.4166850818953336,0.34917768052993414,0.43749052731606036,0.37479747814965375,186262,93121,93141
atr_percentile_100,high_low_range_1m,0.3300835903693614,0.3540266570090226,0.2713363019277698,0.2902691302441384,0.38392074309209306,0.44001871044000473,186182,93041,93141
vol_compression_ratio,vol_expansion_flag,0.3994481569027532,0.34863529808314797,0.3919128539034773,0.34143224779170395,0.4072780524099407,0.3558088916346569,186262,93121,93141
range_mean_20,atr_percentile_100,0.36027967979863235,0.3480027812761888,0.27578095238083583,0.2716801218647969,0.44608554130396577,0.45874235992192436,186182,93041,93141
realized_vol_5m,bb_width_percentile_100,0.28052701642354294,0.3229181580171724,0.26590081030354784,0.2918307178140601,0.3401770282934945,0.37056329821227374,186182,93041,93141
atr_14_1m,atr_percentile_100,0.32851593189181155,0.31389911313362706,0.24985415196254154,0.24396184805826548,0.410636172970856,0.4170426908718841,186182,93041,93141
range_compression_count,vol_expansion_flag,-0.20452880879833243,-0.31207745797956316,-0.20119970950932234,-0.3029917491091754,-0.20802095424346997,-0.32077801604118095,186262,93121,93141
atr_percentile_100,vol_expansion_flag,0.2601498949636616,0.2630727997251656,0.27154256794771126,0.27216661358206684,0.24910313460046427,0.2540712769359097,186182,93041,93141
realized_vol_5m,range_compression_count,-0.1969864510928085,-0.25870186790338245,-0.20380741020374044,-0.2704248005239162,-0.2061044416127731,-0.25767444658449556,186262,93121,93141
range_mean_20,bb_width_percentile_100,0.26697274060947856,0.2530128262306643,0.20841537896674867,0.2030342461333002,0.33069218333166767,0.3338442124043625,186182,93041,93141
vol_expansion_flag,high_low_range_1m,0.33018333853949305,0.24970278841604907,0.28805869586752436,0.22118756691896765,0.3701104896351342,0.2900874857554791,186281,93140,93141
realized_vol_5m,vol_expansion_flag,0.2747447036747751,0.24895311052699876,0.269912771817684,0.24030504365099542,0.32377640136570673,0.27252475619532796,186277,93136,93141
