factor,horizon,ic,rank_ic,oriented_rank_ic,abs_rank_ic,ic_period_mean,ic_period_std,ic_ir,ic_t_stat,oriented_ic_period_mean,oriented_ic_period_std,oriented_ic_ir,oriented_ic_t_stat,ic_periods,sample_count,oos_ic,oos_rank_ic,oos_oriented_rank_ic,oos_abs_rank_ic,oos_ic_period_mean,oos_ic_ir,oos_ic_t_stat,oos_oriented_ic_period_mean,oos_oriented_ic_period_std,oos_oriented_ic_ir,oos_oriented_ic_t_stat,oos_ic_periods,oos_sample_count
realized_vol_1h,6,0.019394123442699696,0.014953129074153117,0.014953129074153117,0.014953129074153117,0.016437304836918437,0.039181950622423134,0.41951216250861334,2.3731191592005874,0.016437304836918437,0.039181950622423134,0.41951216250861334,2.3731191592005874,32,186215,0.02554940507277629,0.01723408728058697,0.01723408728058697,0.01723408728058697,0.015627005443198706,0.4122183065008397,2.368013885743888,0.015627005443198706,0.037909537729777835,0.4122183065008397,2.368013885743888,33,93134
realized_vol_1h,12,0.025132977712638224,0.015739639931377093,0.015739639931377093,0.015739639931377093,0.018994262810929863,0.05523749166274417,0.3438654116827114,1.9451965153307929,0.018994262810929863,0.05523749166274417,0.3438654116827114,1.9451965153307929,32,186209,0.0326474280799529,0.021141834707684378,0.021141834707684378,0.021141834707684378,0.020639550652810576,0.3809085357652455,2.188152946304524,0.020639550652810576,0.054185056817762575,0.3809085357652455,2.188152946304524,33,93128
atr_14_1m,1,0.006037638362694303,0.00038730241407314964,0.00038730241407314964,0.00038730241407314964,0.00154013332272885,0.017055390074492877,0.09030185272819943,0.5108244193425501,0.00154013332272885,0.017055390074492877,0.09030185272819943,0.5108244193425501,32,186266,0.0037596229782034573,0.0021026231796577614,0.0021026231796577614,0.0021026231796577614,0.004767357210600313,0.24035287666544872,1.3807221572802986,0.004767357210600313,0.0198348248489494,0.24035287666544872,1.3807221572802986,33,93139
atr_14_1m,3,0.00834398452704966,0.007511587632101444,0.007511587632101444,0.007511587632101444,0.006311146873350681,0.026334410306711156,0.2396540040139925,1.3556877710144175,0.006311146873350681,0.026334410306711156,0.2396540040139925,1.3556877710144175,32,186264,0.005857765913948785,0.007923626902828248,0.007923626902828248,0.007923626902828248,0.009727263673270386,0.30285021943781076,1.739742058078293,0.009727263673270386,0.0321190577022773,0.30285021943781076,1.739742058078293,33,93137
atr_14_1m,6,0.009686952979430204,0.011013228034893765,0.011013228034893765,0.011013228034893765,0.0074041467123738235,0.03350699475334451,0.22097316595767744,1.2500129928714727,0.0074041467123738235,0.03350699475334451,0.22097316595767744,1.2500129928714727,32,186261,0.0070158802747479695,0.010124957087348785,0.010124957087348785,0.010124957087348785,0.014171002875591195,0.3419196953476007,1.9641791100094894,0.014171002875591195,0.041445412675583784,0.3419196953476007,1.9641791100094894,33,93134
atr_14_1m,12,0.010801276811665587,0.01244354486280815,0.01244354486280815,0.01244354486280815,0.004328979147356905,0.04216405661590416,0.10266989219732776,0.5807886159713782,0.004328979147356905,0.04216405661590416,0.10266989219732776,0.5807886159713782,32,186255,0.008437525008192446,0.012353596498234304,0.012353596498234304,0.012353596498234304,0.018083087005436368,0.3124028639979603,1.7946178231941827,0.018083087005436368,0.05788387076231937,0.3124028639979603,1.7946178231941827,33,93128
range_mean_20,1,0.005169177418627883,0.0004730678431437102,0.0004730678431437102,0.0004730678431437102,0.0007505321459631369,0.016619213552968276,0.0451605091643514,0.25546641817560084,0.0007505321459631369,0.016619213552968276,0.0451605091643514,0.25546641817560084,32,186260,0.0027001108791821988,0.002879833437612666,0.002879833437612666,0.002879833437612666,0.004701939155279799,0.2302130936260154,1.32247353838797,0.004701939155279799,0.02042429073525318,0.2302130936260154,1.32247353838797,33,93139
range_mean_20,3,0.007047801402693815,0.007819811380341456,0.007819811380341456,0.007819811380341456,0.005499015983911421,0.025734850031840565,0.2136797368979317,1.2087551277014787,0.005499015983911421,0.025734850031840565,0.2136797368979317,1.2087551277014787,32,186258,0.0044679790411648775,0.00956747156058229,0.00956747156058229,0.00956747156058229,0.010427071210449475,0.3154685675355643,1.812228949221662,0.010427071210449475,0.03305264702567866,0.3154685675355643,1.812228949221662,33,93137
range_mean_20,6,0.00780090598582828,0.011961890066009907,0.011961890066009907,0.011961890066009907,0.007085154218490457,0.03140223876500867,0.22562576736998136,1.2763320809418583,0.007085154218490457,0.03140223876500867,0.22562576736998136,1.2763320809418583,32,186255,0.005669308460759016,0.013187870841724942,0.013187870841724942,0.013187870841724942,0.01649214568210176,0.388839465150831,2.2337126670052894,0.01649214568210176,0.04241376496005736,0.388839465150831,2.2337126670052894,33,93134
range_mean_20,12,0.007960432357574146,0.013751246263000474,0.013751246263000474,0.013751246263000474,0.004811140186187425,0.03789665361107267,0.12695422227944958,0.7181615317925046,0.004811140186187425,0.03789665361107267,0.12695422227944958,0.7181615317925046,32,186249,0.008293118736120368,0.016288710952446116,0.016288710952446116,0.016288710952446116,0.021654222523560644,0.3678314355624266,2.113030724954376,0.021654222523560644,0.05886996169984931,0.3678314355624266,2.113030724954376,33,93128
bb_width_20,1,0.012075371325264976,0.0024110669934182256,0.0024110669934182256,0.0024110669934182256,0.00401067393668418,0.015383469722019212,0.26071322069451475,1.4748166903846105,0.00401067393668418,0.015383469722019212,0.26071322069451475,1.4748166903846105,32,186260,0.007410482085679577,0.004234275975821479,0.004234275975821479,0.004234275975821479,0.0034362017284564885,0.21828584617197316,1.2539567181874631,0.0034362017284564885,0.015741752333998466,0.21828584617197316,1.2539567181874631,33,93139
bb_width_20,3,0.01676666835047548,0.011658807543088212,0.011658807543088212,0.011658807543088212,0.011798545776337582,0.024873212806372835,0.4743474784775147,2.6833145493615245,0.011798545776337582,0.024873212806372835,0.4743474784775147,2.6833145493615245,32,186258,0.010654618263581134,0.010926533093959096,0.010926533093959096,0.010926533093959096,0.008063803390095766,0.2735008789492689,1.571142933007289,0.008063803390095766,0.029483647076657123,0.2735008789492689,1.571142933007289,33,93137
bb_width_20,6,0.0188751454871359,0.014674191720096952,0.014674191720096952,0.014674191720096952,0.014396877222086314,0.032995184764590624,0.43633267474642484,2.4682703453316903,0.014396877222086314,0.032995184764590624,0.43633267474642484,2.4682703453316903,32,186255,0.011810294970182567,0.014051450868183803,0.014051450868183803,0.014051450868183803,0.010192207131040031,0.23655398036111022,1.358899159472324,0.010192207131040031,0.043086178957890166,0.23655398036111022,1.358899159472324,33,93134
