factor,horizon,sample,quantile,mean_return,win_rate,sample_count,spread_qhigh_qlow,oriented_spread
realized_vol_5m,1,in_sample,1,-1.3843907146730515e-05,49.49538329396607,18628,5.966060067760143e-05,5.966060067760143e-05
realized_vol_5m,1,in_sample,2,-2.7199169654384984e-05,49.58930584635207,18627,5.966060067760143e-05,5.966060067760143e-05
realized_vol_5m,1,in_sample,3,-2.0683315999364586e-06,50.362377194395236,18627,5.966060067760143e-05,5.966060067760143e-05
realized_vol_5m,1,in_sample,4,2.767957425771047e-05,50.034895581682505,18627,5.966060067760143e-05,5.966060067760143e-05
realized_vol_5m,1,in_sample,5,4.581669353087092e-05,50.255006173833685,18627,5.966060067760143e-05,5.966060067760143e-05
realized_vol_5m,1,out_of_sample,1,9.711894371965786e-07,49.74861074358296,26453,3.2081018998297435e-05,3.2081018998297435e-05
realized_vol_5m,1,out_of_sample,2,1.882910605636457e-05,50.32850997262417,25570,3.2081018998297435e-05,3.2081018998297435e-05
realized_vol_5m,1,out_of_sample,3,3.4744634463737953e-06,50.309310238168884,19398,3.2081018998297435e-05,3.2081018998297435e-05
realized_vol_5m,1,out_of_sample,4,4.1285203430622644e-05,50.69490403706155,13599,3.2081018998297435e-05,3.2081018998297435e-05
realized_vol_5m,1,out_of_sample,5,3.305220843549401e-05,51.02845177977583,8119,3.2081018998297435e-05,3.2081018998297435e-05
realized_vol_5m,3,in_sample,1,-2.433875840384006e-05,49.640326390380075,18628,0.00016067405104326388,0.00016067405104326388
realized_vol_5m,3,in_sample,2,-5.673267000710801e-05,49.69130831588554,18627,0.00016067405104326388,0.00016067405104326388
realized_vol_5m,3,in_sample,3,-5.4270097525653433e-05,49.87383905084018,18627,0.00016067405104326388,0.00016067405104326388
realized_vol_5m,3,in_sample,4,8.782502053557154e-05,51.31261072636495,18627,0.00016067405104326388,0.00016067405104326388
realized_vol_5m,3,in_sample,5,0.00013633529263942383,51.72598915552692,18627,0.00016067405104326388,0.00016067405104326388
realized_vol_5m,3,out_of_sample,1,-5.389910761926842e-06,49.797739215908656,26451,5.957181180002839e-05,5.957181180002839e-05
realized_vol_5m,3,out_of_sample,2,3.78971262611013e-05,50.821274931560424,25570,5.957181180002839e-05,5.957181180002839e-05
realized_vol_5m,3,out_of_sample,3,5.771472423872252e-05,50.747499742241466,19398,5.957181180002839e-05,5.957181180002839e-05
realized_vol_5m,3,out_of_sample,4,0.00013298933091347305,51.54055445253327,13599,5.957181180002839e-05,5.957181180002839e-05
realized_vol_5m,3,out_of_sample,5,5.4181901038101554e-05,50.80674959970439,8119,5.957181180002839e-05,5.957181180002839e-05
realized_vol_5m,6,in_sample,1,3.189100515372319e-05,49.420227614344,18628,0.00016235573506559895,0.00016235573506559895
realized_vol_5m,6,in_sample,2,-0.00013566274108469154,49.60004294840822,18627,0.00016235573506559895,0.00016235573506559895
realized_vol_5m,6,in_sample,3,-2.3365373927388562e-05,49.4389864175659,18627,0.00016235573506559895,0.00016235573506559895
realized_vol_5m,6,in_sample,4,0.00010528375894186449,50.95291780748376,18627,0.00016235573506559895,0.00016235573506559895
realized_vol_5m,6,in_sample,5,0.00019424674021932214,51.983679604874645,18627,0.00016235573506559895,0.00016235573506559895
realized_vol_5m,6,out_of_sample,1,-1.7581706848893765e-05,50.3667574107683,26448,0.0001723337420868601,0.0001723337420868601
realized_vol_5m,6,out_of_sample,2,4.553501380285718e-05,50.719593273367224,25570,0.0001723337420868601,0.0001723337420868601
realized_vol_5m,6,out_of_sample,3,0.00015751462217354563,51.623878750386645,19398,0.0001723337420868601,0.0001723337420868601
realized_vol_5m,6,out_of_sample,4,0.000245493534021448,52.01853077432163,13599,0.0001723337420868601,0.0001723337420868601
realized_vol_5m,6,out_of_sample,5,0.00015475203523796635,51.37332183766473,8119,0.0001723337420868601,0.0001723337420868601
realized_vol_5m,12,in_sample,1,-7.538548565799846e-06,49.07665879321452,18628,0.00027430302717053713,0.00027430302717053713
realized_vol_5m,12,in_sample,2,-4.218675436797679e-05,49.557094540183606,18627,0.00027430302717053713,0.00027430302717053713
realized_vol_5m,12,in_sample,3,7.782196092368527e-05,49.80941643850325,18627,0.00027430302717053713,0.00027430302717053713
realized_vol_5m,12,in_sample,4,4.169145413454056e-05,51.04955172598915,18627,0.00027430302717053713,0.00027430302717053713
realized_vol_5m,12,in_sample,5,0.0002667644786047373,51.634723788049605,18627,0.00027430302717053713,0.00027430302717053713
realized_vol_5m,12,out_of_sample,1,-7.433384593400453e-07,50.51055139550715,26442,0.0005063631533027608,0.0005063631533027608
