factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
realized_vol_5m,1,2021,0.01950480155868698,0.008706831604835564,0.00010170289531764787,35036,train
realized_vol_5m,1,2022,0.005421818156226868,0.0018565619682584652,-4.369507736565176e-05,35040,train
realized_vol_5m,1,2023,0.01722607587013983,0.013192458198888559,6.409864123339902e-05,35040,mixed
realized_vol_5m,1,2024,0.008627413948015679,0.0012480504154793641,4.707281090754965e-06,35136,test
realized_vol_5m,1,2025,0.013927744560115899,0.014445524552769675,7.434627522287742e-05,35040,test
realized_vol_5m,1,2026,0.029268931020690017,0.013799695613417652,9.933893640137235e-05,10983,test
realized_vol_5m,3,2021,0.03351537853473063,0.028840820272707027,0.000261087000440495,35036,train
realized_vol_5m,3,2022,0.0004323381130776355,0.005043348634066009,-8.625776609548831e-05,35040,train
realized_vol_5m,3,2023,0.04209332546659184,0.016988962407629423,0.0002191811323405632,35040,mixed
realized_vol_5m,3,2024,0.015364359838202436,0.0024782048791295495,-3.124180739351855e-05,35136,test
realized_vol_5m,3,2025,0.023127046285178633,0.02806729874061529,0.00021616488225842097,35040,test
realized_vol_5m,3,2026,0.047449014925969354,0.0196239776043722,0.00032508639691056603,10981,test
realized_vol_5m,6,2021,0.03462931397396488,0.03001888364016097,0.00034691107934843157,35036,train
realized_vol_5m,6,2022,-0.006771415720044521,-0.00013082683644291679,-0.0002661781726415793,35040,train
realized_vol_5m,6,2023,0.054118990085703214,0.020232698494809923,0.00044062931307057294,35040,mixed
realized_vol_5m,6,2024,0.02574216186682322,0.007738841203609087,0.0001132008258647506,35136,test
realized_vol_5m,6,2025,0.02460671368365968,0.03612652796903275,0.00038291526959546016,35040,test
realized_vol_5m,6,2026,0.04503879457436443,0.02192010526981425,0.000614103971289437,10978,test
realized_vol_5m,12,2021,0.05637189690339794,0.02584056228714879,0.0006350459759770538,35036,train
realized_vol_5m,12,2022,-0.0226596749399229,-0.008347807611225734,-0.0006608052404441867,35040,train
realized_vol_5m,12,2023,0.07419544848453284,0.03849291655223226,0.0010131566059785578,35040,mixed
realized_vol_5m,12,2024,0.035835568544277045,0.022366290690225103,0.0005290355678238968,35136,test
realized_vol_5m,12,2025,0.011469738314712619,0.03574709488124521,0.0002675779298876475,35040,test
realized_vol_5m,12,2026,0.025657895272397466,0.03328536210786098,0.0009965621305739504,10972,test
realized_vol_15m,1,2021,0.02354413090496473,0.007068322690237504,4.000209913002123e-05,35026,train
realized_vol_15m,1,2022,-0.0041678748347050605,-0.0031727622172987783,-3.767920142958618e-05,35040,train
realized_vol_15m,1,2023,0.024348783688221437,0.015229906997755614,9.06925303412986e-05,35040,mixed
realized_vol_15m,1,2024,0.01243457343491413,0.008114285407974296,4.56414575972976e-05,35136,test
realized_vol_15m,1,2025,0.005073823941428718,0.006160588525715559,-9.38308348165617e-06,35040,test
realized_vol_15m,1,2026,0.014790042316306354,0.009471461990444815,7.111168564791181e-05,10983,test
realized_vol_15m,3,2021,0.038632921796058796,0.02528215329438967,0.00015298178828129455,35026,train
realized_vol_15m,3,2022,-0.014177781102119194,-0.003611001205881707,-0.00016968217583721444,35040,train
realized_vol_15m,3,2023,0.047848177073202186,0.025449014539197658,0.0003534108299434182,35040,mixed
realized_vol_15m,3,2024,0.019232761205025345,0.013552858259987708,0.00018169586051892925,35136,test
realized_vol_15m,3,2025,0.008399961482185385,0.017510628611138224,3.2643215912645075e-06,35040,test
realized_vol_15m,3,2026,0.023381686440659744,0.02342040060846365,0.0002475243006872775,10981,test
realized_vol_15m,6,2021,0.046554894853385945,0.03243750395910696,0.0002841003410028731,35026,train
realized_vol_15m,6,2022,-0.024123092835265793,-0.004466865487986822,-0.0003701529435172191,35040,train
realized_vol_15m,6,2023,0.05943069563386922,0.03279759013571375,0.0006720425740270202,35040,mixed
realized_vol_15m,6,2024,0.02656613237207291,0.021132110264332343,0.00038081514408164354,35136,test
realized_vol_15m,6,2025,0.0041500006757759795,0.020788306123260568,-5.7210474721951e-06,35040,test
realized_vol_15m,6,2026,0.027934846793596244,0.027401370762162997,0.0005911130429559259,10978,test
realized_vol_15m,12,2021,0.04936486248431608,0.029065840375651145,0.0008907541480617427,35026,train
realized_vol_15m,12,2022,-0.03613047703185684,-0.005254554097862837,-0.0005523785461394166,35040,train
realized_vol_15m,12,2023,0.0631432851085768,0.03841578980269411,0.0011610104683111965,35040,mixed
realized_vol_15m,12,2024,0.03257090972592976,0.03041232438775201,0.0008297538008725118,35136,test
realized_vol_15m,12,2025,-0.00042395743294693257,0.026498190046691555,3.931073337220787e-05,35040,test
realized_vol_15m,12,2026,0.03991936836058989,0.04304426630562818,0.0012783717948213692,10972,test
realized_vol_1h,1,2021,0.016535702684447175,0.007054403607208071,0.00011440463902839163,34981,train
realized_vol_1h,1,2022,-0.0014149325527994987,0.0027167841330336838,-3.580318281414638e-06,35040,train
realized_vol_1h,1,2023,0.007536384909357847,0.002783834039212591,5.724839686027567e-05,35040,mixed
realized_vol_1h,1,2024,0.01422014461405131,0.008305956164350667,8.31687380696646e-05,35136,test
realized_vol_1h,1,2025,0.004903157827410536,-0.0003981196498526374,9.49280516654988e-06,35040,test
realized_vol_1h,1,2026,0.019064158781029867,0.0037901855358652447,0.00012604548429031394,10983,test
realized_vol_1h,3,2021,0.025933100491284274,0.023521725836500224,0.0002944598259828579,34981,train
realized_vol_1h,3,2022,-0.004104286466581181,0.004281465832857805,-2.5007352152121346e-05,35040,train
realized_vol_1h,3,2023,0.015110580470696576,0.006637226228386165,0.000160858252965835,35040,mixed
realized_vol_1h,3,2024,0.02380388100541663,0.015730189023584886,0.00020551303638408546,35136,test
realized_vol_1h,3,2025,0.007519846478155554,0.005430356218149653,2.5116782454964517e-05,35040,test
